id,tweet,label
852841481639526400,"@MishraSanjeev_K @mdusmanmultani @ZeeNewsHindi @mukeshn01975439 Tum to apni hi sagi bhanji ka rape kar rahe ho unke liye to sharafat bacha kar rakho wo to hindu hai hain baqi ""love jihad"" ham par chhodo 😉",Hate Speech
852838873394810880,@BeingTeJan .. ha strong hai.  . Kisne bola strong nahi hai.    Fir bi uss dumb Rohit ko nikalna chahiye .. i hate because Rohit = Rahul Gandhi 😂😂😂,Hate Speech
852829267654197249,@Arunapk57 Nahi Aunty mujhe jarurat nahi paregi. She hate pizza and i love pizza. To kabhi pizza share karane jaisa situation aaya hi nahi 😂,Normal Speech
852821631709753344,"@buletbaba @badmashee I hate this word shaadi, ghatiya se ghatiya photo bhejo, reject hone k liye 😂😂😂",Hate Speech
852815954388045824,"@iam_fahadali @sresthb 
Kd : Kiya tum Mujhe kitna hate karti Ho 😂😂
Kisha ❤️😂
@FahadholicSubha https://t.co/haMwx165hg",Normal Speech
955543472005500928,"@G4Gautam1443 @AnjaliMarar1 @AmeerAfra @Komal_lostSoul Right bahar aake even Hina jo Vikas Ko hate Krti thi Shilpa Ko hate Krti thi usne bhi last mein Vikas se frndship Krli and Shilpa ke liye bola ki they will all go for some picnic or long trip but maharani Shilpa bolti hai woh Hina se and Akash se kabhi Ni milegi..
Hateful",Normal Speech
955516514479652864,"@ilveher0 Bate hate kyo janab reason to sab samne aate hai na dekho apni jankari achi rakho or agar hai to usko use karo barbad mat karo

Abhi parso pakde gaye aatanki tokeer ki tarah
Vo bhi eng hai it department me kam kar chuka hai aab aatanki hai",Normal Speech
955515285695541249,"Agar koi bhi insan India ke andar rape krta hai to usko marr diya jaye or char raste pr usko tanga diya jaye. tab jake crime khtm hoga yeh 14saal or 7saal ki saja suna kr nhi @narendramodi @RajatSharmaLive @DrRutvij @vijayrupanibjp 
India have to change Ik Kadam to bdha na hoga.",Hate Speech
955508245082251264,"@bigbossfan223 @Dxtreos @Ritikadhaka3 @rheaapriya @eyehinakhan Kisi ladki k sath ye sab kar k aap kya dikhana chahate ho. Apni abringing 
Ye sab agar aap k Maa  ya bahen k karta tu aap ko kaisa lagta 
Nafrat phaila k aap ko kya milega. 
Kabhi mahubat phaila k dekheye Kitna sukon milta hai.   
Speard all ways positives not negatives",Hate Speech
955501916179464192,"@HospitalBaba @htshowbiz @renukash 😂😂 sai hai , ye kehri ban rape jaise aagey to sarkaar ne choot de Rakhi",Normal Speech
955474483678208002,"Aj ka sawal?
Jub kis larki ka rape hota hai jaisay aj kal Pakistan main ho raha hai to woh mar jahi hai hain air us ki tadfeen kay bad aziz o aqarab un kay ghar jatay hain aur us kay walid aur qareebi rishtar ko kay sath afsos kartay hain aur kehtay hain #Allah_Ki_Marzi. https://t.co/cw2ZJ2QEsq",Hate Speech
955471880122785794,"Pure punjab me is waqt rape case sab se zyada he showbaz sirf metro commisions k peeche laga hua he law and order ka pata hi nai drame baz ko 
#EnoughIsEnough",Normal Speech
955471067090378752,@OddNaari @renukash @deepikapadukone @RanveerOfficial @shahidkapoor Ye sari baate sab samjhte han bas humari sarkar ko samjh nhi aata wo bas Tamasha dekhti han RAPE thodi badi baat Han movie badi baat han aaj Rajputo ne apni ekta dikha di agar aise hi sab ke rape ke khilaf khade ho jaye to ?? 🙏🙏🙏,Hate Speech
955466829455024128,"Kya bol diye bhyi news wale😂😂
Inko pta nhi kya dunia me jo ghatna horhi usse bhi zyada zaruri padmaavat issue h😎😂
Karni sena k liye ye zyada zaruri hai baki rape doesn't matter 😈 https://t.co/uyRsuoU7IW",Hate Speech
955446432936243202,"@harsh77710 @umbreenshah @AsfiyaSayeed @tellychakkar @eyehinakhan @YehRishtaKya @ColorsTV @BiggBoss @BiggBossNewz 😂
Girebaan mein jhaak k dekho 😅
Haa hamko hate karte hai na log. Jaise shilpa ko bure log hate karte hai waise hi humko bhi bure aur evil log hate karte hai.
Waise aapka pravachan astha pe kitne baje aata hai??",Hate Speech
955435851969789955,"@myogiadityanath Hume nahi banana ye ghatiya 
Arakshan hate to umeed jage ise hume nhi banana",Normal Speech
955428614253744129,I hate traveling alone ajakal to bajuwalo se bat karane ki iccha bhi nai hoti 🙄,Hate Speech
955412432570130433,"@Wajahathalikhan @TimesNow @narendramodi @ravishndtv Abbe swar sab log asharam nhi jate
.
sbko apni tarah mat samajh brainwashed madrasa chaap 
Kal hi ek rapist mullana arrest huwa hai 
Terrorist, rapist, Pedophile se Bhara pada hai madrase aur mosque 
Kutte ke pile tu b kisi rape ka paidaish hai 😁😁",Hate Speech
955401879432912896,"Haath me ABVP ka jhanda... 
Bach ke rehna akshay kumar bhai...
Kahi aapko koi Hindu terrorism failane wala na khde ...😉😉 https://t.co/34gf6xkdhK",Normal Speech
955401207211753472,"@Samanakhan786 @imajaysinghal @iHema_J @ramakirao @iKapoorDeepak @Flying_Mallu @guptaji22 @Shehla_Rashid @sudhirchaudhary @narendramodi @jigneshmevani80 Emotional kaun ho raha hai???
Love hate ke baarein mein tu hi baat kar rahi hai...😂😂😂😂😂😂😂
Tu padhai kar....twitter pe jyada jhooth mat bola kar...
Shehla jyada din nahi rahegi tere tweets paddhne ke liye...forget liking them..",Normal Speech
955327650196635648,"@NextPMRaga @kaur0211 @BJP4India @INCIndia So shame ful shame shame
Delhi me Nirbhaya  ka janter  manter me halla karvaya or Anupam khair kiran ji apne bahut  butter modu ji ko lagakar mp ban gaye or abhi rape jaise savensan point se kyu bhgati ho
shame ful",Hate Speech
955286949719261185,"@Surendr47871754 @AjazkhanActor @SrBachchan Halala ki paidaish kuran hi chunega indian constitutuin k badle , saale ye kyu bhool jate ho ki pahle the to tum bhi hindu hi.  babar aur aurangzeb ne hi tumhe hindu se muslman bana dia hai. Ab kaise banaya , kiska rape kia , kiska halala hua ye tum khud pata kr lo.. 😂😂",Hate Speech
955167512391450627,"@Atama_hehe @TheAyesha_khan Kya lekin?
Don't hate thm,they r better than us

&gt;Jhoot nhi boltay
&gt;Ksi ka na huq qatal nhi karty.
&gt;Dhoka nhi detay
&gt;Apny bachon k sth rape kar k unko maar k kisi koodday men nhi phenktay.

We shd admit  that we r not that Ashraful makhlooq, jis rutbay py Allah ny faiz Kiya Tha.",Normal Speech
955149991512825856,"Pehlay Aap inhein rape &amp; murder say tou bacha lein.
Bhaiyya! https://t.co/VPfVOrfLMa",Normal Speech
955149754295619584,"@HariMirchein @Asparklingspark Han rape hoa bachi ka wo bhi Maan baap ka qasoor tha, din deharray jawan jahan aulad maar daali tou bhi parents ka qasoor.

Ye sab khud bay aulad hain? Allah pochay ga.",Hate Speech
955137886327791616,"@News18India @KirronKherBJP @INCIndia @BJP4India @OfficeOfRG Mar jaunga Pr BJP ko kabhi support nhi krunga...
Kaisi soch hai inki 
Naa kaam aacha naah soch
Dram ke certificates le ke ghummte hai 
Beti bachoo naaro do ,phir rape kro maar do phir MEDIA me aake bolu betioo ko ghr se bahar nhi nikalna chahiye    😡😡😡😠
#BJPigs",Hate Speech
955096024288182277,"@ArmaanMalik22 .😂😂Armaan Ko Baarish me Bighne k baad Wala nahana Nahi Pasand ..Thts why he hate Rain.😂😛
.",Normal Speech
955081925953310720,"@cmohry @mlkhattar Sir ji...rape 12 saal ki bacchi ka ho ya...28 saal ki ladki ka....Rape to rape hai....Or har rape ki ek hi sazaa honi chahiye....Vo hai ""Sare Aam Fasi ""....
Pls",Normal Speech
955078156779536384,"Abhi tak tho terrorism has No religion ka bhopu bachta tha aab kya hua... Karni sena ke saab ko tu takle terrorist kaise bole sakta hai 
.tho phir iss hisaab saay tu Kya hua.. https://t.co/gyCWDHeesw",Hate Speech
955070347514032130,"@yadavakhilesh Mr mulayam yadav ji kehte hai rape ki ghtna koi badi baat nhi hai, bachho se galti ho jati hai.
Pakode se yaad aaya sahib kabhi ac mehal ya ac gadiyo se uttar kar dekhna log apne bachhe pal rahe hai ye pakode bechkar.",Hate Speech
955067083980591105,"@KajalS13 @Sagar2024 Aap ache lge isliye bola 
Ishmein hasne ki kya baat hai??
Aap toh pta hina aunty ne mele chachere bhai pooh ka khoon kl diya tha wo bahut buli hai..
Shilpa mam achi lgty meko 🙈 bali cute h o..
Ab hina fanz mere bhai ki fake id bnake ghum rhe i hate them 😕☹",Normal Speech
955057946668384257,"Jis tarah 'padmavati' ke liye protest kiya hai
Agar usi tarah rape ke liye kiya hota to aaj desh ke haalat kuch alag hote
.
#IK_m@lik",Normal Speech
955047670401269760,"@PuneeshOfficial @ShindeShilpaS I'm so proud of u punish me tumari bilkul bhi fan nahi this aur bana bhi nahi chahti t
Likin jo tum ne hamari shilpu k liye jo kiya vo kabile tarif tha 
Aur jo muje day 1 se hi nahi pasand thi jee.hina khan .i hate this girl tume usko bhi apni aukat dikhai so ya ab me tumari fan",Hate Speech
955042515379396610,"Sir 12 saal kyun . 
Koi bhi rape ho , Saja phasi hi honi Chahiye . https://t.co/i5s8AM3yZE",Normal Speech
955022319553933314,"@MirrorNow Great!!! Aap jaise  hi himmat  wali lady ki jarurat  hai jo film ke liye nahi apne hakk ke liye haryana  mein ho gang rape ho raha  hai in sab ke liye jauhar  Kare... Gov jarur aur hamre society sunega... 
Beyond  Rediculus!!!! 
😨",Normal Speech
955003290743443456,"@9waleed999 Tere Pakistani bhaiyon ke hisaab se Pakistan ke sare murder, Nawaz Sharif ur Imran khan ke crime bhee hinduwon ke khate mein.
https://t.co/C3KN457NrL",Hate Speech
955001572332728321,"@anu_27_ @saharsonu3 Muje bhi 
Muje shivika K love hate scenes chahiye balti bhar bhar K 😭😭😭😭😭",Normal Speech
954999892618838016,"@Sk_Shafiq_ @nfsrn1511 @sahil_kaleem @AfreenS786786 @AliRuhiali1983 @ShamaAyyub @RuhiKadree @Mahvish1101 @saima501 @sheerenfouzia Mughal terrorist hote to aaj tum na hote.
Waise bhi aap to Gobar bhakt ho dimag me bhi gobar hi bhara hai. To aap kya samjhoge terrorism ka matlab..
Agar samajhte to aise logo ko na marte na jalate or na hi Bharat ke tukde karne ki baat karte",Normal Speech
954973394436546561,"@MianTheLegend Apkay jazbat samaj sakta hun
Lakin pasand na hona aur hate karna ma farak hai",Normal Speech
954956338131587072,"@_BiggBossfan_ @ShaliniShah20 @lostboy54 @ShindeShilpaS Vikas gupta is worst person in dz world!he is sooo mean!!!shilpa ko show se nikal diya,phir bhi isko shaanti nahi hai,joote maarne chahiye aise ghatiya insaan ko..hate u gupti to da core!!!!!!!
Queen Shilpa Returns",Hate Speech
954955592145121280,All my close (Bhai) logs hate Deepika. Lekin mere liye seh lete hai ❤😛,Normal Speech
954953173847851008,"@cmohry sir beti to beti hoti hai ,uska umar se kya lena dena.aapko sabhi rape cases k liye ye nirnay lena chahiye .Jab marz ek hai to medicine bhi ek honi chaahiye.
Thanksgiving for your will power.just think a little bit forward. https://t.co/wDNxSCtZM7",Normal Speech
954950229870063616,"@bilalfqi Bhai chill marr....dance hi kiya hai  , rape nai. 

And good dance 👏👍",Normal Speech
954943930407075842,@ViratKohlisEra @TheFarahKhan @itsSSR Kitna apne maa baap ka naam duniya me dubayega ye pata nahi. Parwah hoti unki to ab tak baaz aa jata. Jise hate karta hai uske hi naam se attention leta hai. Isey apne maa baap ka naam aur kharab karna hai...jab tak puri tarah se unka naam nahi dubayega chain se nahi baithega 😂,Normal Speech
954942630105726976,"@Outlookindia Rape krne walon ki list bnao sbke naam public karo pta lag jayega kaun log hain ye sb , tum yahan faltu prapanch lekar bethe raho bas.

Vaise media walon ke bhi rape ke maamle saamne aate rahe hain, tumhari media society ko kisne ganda kiya hua hai uska bhi report nikalo",Normal Speech
954940100919549953,"@SrBachchan 
Tumhe israeli kutte ke sath selfi nahi leni chahia thi....kiya tumhare ghar bachche nahi he....kiya tumhare ghar bahu...beti nahi he.....agar un ka rape ho to aap ko kaisa lageaga...tab bhi aap islaeri kutte ke sath selfi lete......sham on you bacchan",Hate Speech
954916600326443008,"@AjazkhanActor @netanyahu @SrBachchan Netanyahu is also against terrorism!He is saving his country !
Iska matlab to ye ho gaya k pakistan se jo guspethiye ate h unhe sena chai-nasta karaye aur bole ab aye ho to thoda goli-vari bhi kr lo.",Normal Speech
954905277588848640,"@Avnishs52735339 @Kishorsinghsis5 @deepikapadukone @filmpadmaavat @RanveerOfficial @shahidkapoor @Viacom18Movies @Bhansali_Prod @TSeries Rajput
Wow kis tarha kai rajput ho tum
Jo sirf ek movie kai liyai ek jout ho saktai ho

Tab tum sab khna thai jab ladkiyo ka rape ho rha tha

Khud ko rajput boltai hain

Na mard ho tum sab

Tum logo ki vajha sai 
Aaj khud ko rajput boltai huai sharm aa rhi hai",Normal Speech
954816499180503041,"@9waleed999 Tujhe religion ko terrorism se aur rakptapaan se jodane ki jaroorat nahi hai, koi tera intejaar nahi kar raha hai; na hi tere approval/disapproval ki koi value hai.
https://t.co/QAP1p6M2nO",Normal Speech
954812572460568576,"Aurat sirf shakl o surat or jism ki waja sy khobsorat nai lagti waja kuch aur b ha wo ye k wo picha nai kerti, wo rape nai kerti, wo yaktarfa mohabat me qatal nai kerti....
“Wo bardasht kerti ha”",Normal Speech
954805264011546624,"@PMYogiji @narendramodi Kash itne political action or public support sare rape caeses ko milte... Yakeen maniye aj har beti safe hoti. 3 inch ki kamar ko dhakne k liye itne issue, or jab kisi ldki ki puri izzat khrb ho jati uske liye koi kuch nahi bolta..
@PMYogiji @narendramodi_in",Hate Speech
954781028694024193,@Nid_Naveed Veed no. Waisay hi itna hate barh gaya hai. 😞,Normal Speech
954756058970402816,"@SrBachchan 
Sir Aap ki aek bat bahot galt lagi vo hai israil ke pm ke sath selfie khich na sir aap to mahan hai or aek katil ke sath selfie kyu
Unhone bacchoko ortoko najane kisi ko bhi nahi choda hai
Or  Aap unkesath selfie le rahe ho muje ye accha nahi laga i hate you sir",Hate Speech
954750599886548992,"@SonuKDas32 Don't worry I also love her kebal Shilpa kuchh jada pasand hai or kuchh nahi koi hate nahi karta shubhangi ko 
Queen Shilpa Returns",Normal Speech
954745665011122177,"@cmohry @mlkhattar Rape ka matlab rape hai chahe vo kisi bhi age ki ho please age ki divar na khadi Karen.
Sakht action liya jaye.... Jai Hind",Normal Speech
954737597623951360,"@mlkhattar 12saal se kam wali ka rape kroge toh fansi.Good
Toh 12 saal se upr wali kisi ki maa beti nhi hai ya unko rape ho koi fark ni?",Normal Speech
954728643455954946,"@jawaharyadavbjp sir ye 12 saal kya hota rape ki saja keval faasi ab wo kisi b age ki ladki kyu na ho.
@BJP4India @mlkhattar https://t.co/4OUulWoSeF",Normal Speech
954726457992974336,"Ourat sirf shakal o soorat or jism ki wajha sy khoobsurat nhi lgti wajha kuch or bhi hai wo ye hai ke
Wo peecha nhi krti, wo rape nhi krti, wo yaktarfa mohabbat m qatal nhi krti
""Wo Bardasht Karti Hai""",Normal Speech
954712086436708352,"6 din Mai 8 badi gang rape jis Mai se 1.5 ki student thi 2.10 ki student 3.12 ki student thi 
Is bare Mai tweet Kon krega
#BJPHataoBetiBachao 
@mlkhattar @cpim_haryana @ModiLeDubega @INCIndia",Normal Speech
954700238383534080,"@aajtak ye sub dhong h
ye log kaha jate h jub ek gul ka rape hota h
murder hota h
uski ijjat loot li jati h
ye tub ye log kaha hote h
s",Hate Speech
954694718356471809,"""iss desh me rape to kar sakte hai lekin rapist ko thappad nahi maar sakte...""
           -MOM",Normal Speech
954693257929269249,"@DaaruBaazMehta Jis chutiye ka bhai hi rape ka criminal case khel rha hai...Wo kvi v against hi rahega.
Aaj tk #ravish_kumar kb sach ka sath diya .
Cong ka dalal hai srf 😂😂",Normal Speech
954692430393036801,"@MaanMishra4 @Anamika_ Des me kitne rape hote hai?Kya kabhi rajput ne talvar nikalkar rajput Sharma nibhaya?
Jab supreme court ne permtion di hai to film dikhani chai a
Agar desh ka ek gut law and order apne hathome or leta hai to desh chalana Muskil ho jayega https://t.co/m4YcDXCAnE",Normal Speech
954679295414333441,"@Aartis25 Bakaiti hai bus 

Bekar ka shikas shikas 

Jo hai hi ni awein usko le k dimagh khate hain 

I just hate this shit",Normal Speech
954653957908971521,"5 din me 10 se upar ladkiyon ke rape hue haryana me par ye so called RAJPUT ghar se nahi nikle protest karne 

#Padmawat ke khilaf protest sirf ek nautanki hai https://t.co/KeQmDWUpdp",Hate Speech
954646504169336832,"@AjazkhanActor Bhai Tension Nahi Leneka... Ye Modi-Wodi aur @SrBachchan aur sare selfie wale apna haq kho bethe he ke dunya ke samne terrorism khatam karne ki baat kare...
ye log khud hi terrorist ke support me he..
#IStandWithAjazKhan https://t.co/xgpehlZca9",Hate Speech
954643791398555649,"Aurat sirf shakl o soorat or jisam ki wja se khoobsurat nai lagti waja kuch or b hai Wo ye k 
wo picha nai krti, wo rape nai karti, wo yaktarfa mohabbat me qatal nai krti
"" wo bardasht karti hai ""
#respectwomen",Normal Speech
954643777506955264,"I hate when kuch log Bachon ki tarah bell baja k bhag jate hain. Actually wo sirf adhi baat share karte hain and Dil ki bell baja k bhaag jate hain. So Please agar kuch share na karna ho to bataya hi nhi karo kuch, tension hojati hai. 😞",Hate Speech
954638589442236416,"@emocraze @YusraPrincess @Knight90482476 @ShindeShilpaS Me sory shilpa kuch tym ke liye sub ki bt sun ke glt samjh liya am sory 
Kaha sub ko ap ke liye samjhaya krti thi ki kaha kisi bat me a ke glt samjh liya yr kaisi  fan hu yr ki sub ki bat me agyi I hate my self 😭😭😭😭😭😭",Hate Speech
954637960036659200,"inhe q kewal shaadi ke liye SHARIYAT ka kanoon chahiye?

14 saal me kewal shaadi ke liye hi baalig?

rape krne wala agar 14 ya 14 se zyada hai to islami kanoon q nhi?

moreover the pic below can tell you a lot https://t.co/RamRROhCo0",Normal Speech
954629516885868544,@humpty_dvn Milke jab chhora chhori ki masti thodi thodi bas pyaar ka naam na lena I hate love story 🙃🙃😂😂,Normal Speech
954621528649359366,"@RealKruti101 Jab ek banda positive tweets krega toh apne aap sab positivity fail jaayegi... So ab haters jitna bhi Hume hate kre ya bura tweet kre hum shilpa ki tarah sab sehan karege..
Queen Shilpa Returns",Normal Speech
954608081840701441,"@Sukainajeff2 @iamkamyapunjabi I hate you shilpa for that
vikash jese bhi hai hum pyaar karte hai unko
aapke tarah hate nahi karte hai hum #shilpa shinde so called maa bakwaas",Normal Speech
954604982610767873,"jhuth aur dhokha badh raha.  jeben bharni badh rahi  viglante badh rahe  . rape ghtnayen badh rahi chamcha giri badh rahi  .  kahte jao mahngai badh rahi  
  rahne ko gahr nahi hai saara jahan hamara  . worrld laeder declre ho gaye Z NEWS DWARA https://t.co/ErdJ9xUYb1",Hate Speech
954586029603807232,@JijaNambiar Koi kaise kkhh ko hate Kar sakta h..... Maine 50 times dekhi hogi..... Dialogue bhi yaad hai.... 😭😭😭😭😭😭😭😂,Normal Speech
954576675672489987,@KhiladiGirlAppy I can't .. pyaar karna sab sikha dete hai ..magar us pyaar se dur kaise jaya jata hai ye koi nhi sikhata 😰😰 Don't hate her 🙏,Normal Speech
954574862818799616,"@TeamVikasGupta4 @deepikapadukone @akshaykumar Ye humara Hindustan hai yaha World ka rape capital bana Hua hai India iski chinta nahi hai film release ke liye suicide kar rrahe ,,, PATA NAHI IS COUNTRY KE LOGO KI SOCH KI DEEVAR SEE PARDA KAB UTHEGA 😑😑😒",Hate Speech
954562605959454722,"@yadavtejashwi Kisi ki maut PE kisi ki apharan pe kisi ki rape pe Saab rajneeti karte hai Karne wale unhi ke paltu kutte hote hai
JAI HO BIHAR",Hate Speech
954558920298717185,"@ChandanaKalita9 @iPGaur @eyehinakhan @JJROCKXX Koi koi he ayse bt Sab nehi......
Bt acche se hour karo to dekhoge Shilpa bura Insan nehi....bohot hi acchi he...hate Ko dur krke Zara   mn ke ankho se dekhoge to pehechan paoge..by the way ap vi acchi ho...god bless you dost..",Normal Speech
954556947050590208,"@AshokTanwar_INC Waah adi kaal se rape ki ghatnaye hoti arahi uai yeh bhool gaye early vedic kaal mie mahilao ko smanta ka adhikar tha jab santan dharam ki neev rakhi gayi..

 Tab bhagwa paribhasha nahi thi santandharm ki.. 

 jara itihas dhang se padhe Sani ji veh bhartiye Jumula party.",Normal Speech
954556175562911744,"@Sajidghumro @AbhishekDULGAC3 @Hasnainghumro @cricbuzz Abe Tumhari news channels me India ki baat baht hoti he.😅😅😅.kabhi India ki batting ko leke kabhi India ki series winning ko leke to kabhi India ki satellite lunch ko leke.
Sabhi cheezo me hum log Tumse age he.sirf ek cheez Jo tumhe world famous karwa raha he wo he terrorism.",Hate Speech
954546331892170752,"@AsadZamindar @sharukh89067846 @JJROCKXX @HinaAddicts @tanu_gupta80 @iamSinghaniya @SP_2706 @dhruveshshahz16 @OfficialMeher @iPGaur @_TeamHina @Tajeffect Zamindar hoke jamadar wali baaten kyu karta hai 😹😹😹😂😂🤣🤣🤣🤣🤛🤛🤛
Aap aap karke jisko sar pe bitha raha hai uska value system Ek dum sada pada hai. Usne behudgi aur batameezi ki har hadd par kar de show me. 
People don’t love Shilpa as much as they hate hina. Tu laga reh !",Normal Speech
954450271601602560,"@ShaliniShah20 @eyehinakhan Bat krni aati nai,aajati hai,duaro KO bolne. Phle khud k greban me.jhank k dekh khud ki chez kitna ziada bolti. Ap log to tameez e bhul hate ho jaise hina Ne apka qatl krdia ho ufffff....
Bolne ki tamez sekh k aao...",Normal Speech
954423275530129409,"@indiaforums @ShindeShilpaS @eyehinakhan @lostboy54 @BiggBoss Bas na Yar😑😑😑 even vikas k interview me usko arshi, Shilpa aur Priyank ka kuch karne bola tha par usne aisa majk nai banaya tha😑 I don't want to hate u mat do muje aur reasons Shilpa plz stop dis😑 acha nai lagta Yar apne idol ka majak bante dekh 😭😭😭",Normal Speech
954412241746501633,"@SalmanNizami_ @bukharishujaat @sanjivbhatt @pbhushan1 @ShashiTharoor @khushsundar @jigneshmevani80 @HardikPatel_ @AjazkhanActor @OfficeOfRG @SitaramYechury Haryana Mai v 24 hours Mai 3 bade gang rape 3 city panipat khurukstra faridabad 
Khurukstra panipat Mai gang rape ke bad mardiya gya haryana sarkar nakam",Hate Speech
954397572063465473,"@Ramanan_V Yeah. 😂 ""Hum jindagi ma kabhi terrorism nahi kiye. Maa kasam. CIA ko poocchh lee jiye.""
I hope Stupido doesn't see this.",Normal Speech
954392059720351746,"Modi g saath aap ka interview aisa tha
jaisay ek nalayak or badtameez baap k saath bhi us ka beta tameez sai hi baat krta hai
ek bhi accha question nhi kiya 
koi data nhi rkha aap nai unemploymet, job, gareebi, rape et. 
dhabba ho aap journalist k naam pr🙈🙉🙊@sudhirchaudhary",Normal Speech
954388996984983552,"@mickyLost Ek baat Jo mujhe lag rahi hai vo ye hai kids sid priyank ko ab bilkul pasand nahi karta😂😂
But yar ppata nahi maine bahot try kiya but Priyank ko hate nahi kar payi 😂😅",Normal Speech
954382709920481280,@Riskiest_Poison 😑😑😑 i hate him... lagta hai kisi ledki ne uska aise dil toda hai ke poora badla apni films ke heroins se le raha hai...,Hate Speech
954375203626172417,"@Gurmeetramrahim ji ki pavan prerhna se @derasachasauda ke sewadar manavta bhai ke kaam me na to kabhi piche hate the, na to age kabhi hatenge, ayein dekhe samaj ki safayi karyo ka nazara #SaintRamRahim_Initiative72
#CleanSociety https://t.co/Kf4srYPKS2",Normal Speech
954374888155828224,"@AjazkhanActor @SrBachchan ese hi kuch shabd aapne #Modiji ke liye bhi kahe the 
Palestinian k hamdard apko kabhi terrorism or pakistan k bare m kehte huye kabhi nahi suna
aapse ek sawal h jo sab poochna chahte h 
Are you Indian??",Normal Speech
954362122296688640,"@TimesNow @RShivshankar Haryana me 6 rape hue last 7 din me, itna Josh waha k liye bhi bacha liya karo 😂😂",Hate Speech
954359209176387584,"@eea072e5bfe44cd @SakshiS1630 @dhirajTHEsingh @BiggBossNewz @SshivaniDurga @ShindeShilpaS @DelhiPolice @MumbaiPolice @Uppolice @TheRealityPost @HerdHUSH @emocraze @TeamShilpaStans @ShindeAshutosh @RealVinduSingh @ColorsTV @BiggBoss yep , they hate shilpa more than they love vikas 

or jhab jab vikas shilpa ke liye acha bolta hai , these morons start with their five weeks rant 
or jhel nahi paate shilpa ki sachai by gupta ji",Normal Speech
954358187955646464,"@narendramodi R/S P.M. g aap mn ki baat krne k liye logo se suggestion mangte ho Haryana me to the gang rape par bhi suggestion mang lijiye ta ki un logo ko bhi shanubhuti mil have
JAI HIND",Normal Speech
954346779465498625,@naadanparindaa Abhi to sirf bakri ka rape kiya hai...agla number aapka bhi ho skta h 😢,Normal Speech
954329713094414338,"@hmarwahahs Fulandevi ne Thakuro ko Eailaan karke choon choon k maara tha tab Ye Swabhimani Rajputo ne balatkari Thakuro ka bahiskar Nahi kiya
Fulandevi jab police station gai complain Karne tab Policewalo ne police station me nyay Karne k bajai Abla Fulandevi ka rape kiya
Swabhimani Rajput",Normal Speech
954314937131831301,"@nanneyhawaida1 Is begharait k sath 100 dafa rape Hona chahiye yehi iski saza hai.
😠😠😠😠",Normal Speech
954310662192181249,"@ANI Moral ki baat bhi kaun kar raha hai dekho??? 😁😁😁😁😁😁
Haryana me rape ho rahe hai, waha to moral to holiday pe hai",Normal Speech
954302892239765504,"@Ruchiqueen008 @Brijmachat Yes
Jab kishi ladke pe rap hota hai tab Tv valo ko yeh dhyan rakhna chahi a or caste ke bare me likhna nahi chahi a
Or Goverment ko sabhi Chanel or DIG ko inform kar dena chahi a or Luis rape ladki ki caste newspaper me print n hone de https://t.co/hBpGxWZQNz",Normal Speech
954285508183572480,"@SagrikaRai3 Rapist marenge tb hi rape rukenge
Ya arab ka kanoon laiye q ki rape 1 bar hota h pr media aur samaj betiyon ko roj sabdon se nirvasit krte h
Kill the rapist",Normal Speech
954274132740337664,"Film padmavati ka virodh karne wale wo hi hai jinhone gareeb dalit phoolandevi ka rape kiya tha.aaj ye film padmavati ko hindu dharm ki prathistha ka sawal bata rahe hai ,me inse puchna chahunga ki kya phoolandevi hindu nai thi.
Jai bharat",Hate Speech
954218968264224769,"@AnuragY96784801 @vpjatayu @SeemaTrivedi6 @govind_yadav93 @yadavakhilesh @myogiadityanath Nhi bhai ab kha hote hai ab to rape nhi vupaksh party ke log sajish krte hai 
Vrna ye bechare kya jane sex krna",Normal Speech
954208103649574912,"@MsNehaverma Ye brainless bhakt h jinhone rape ko bhi Hindu muslim bana dia 
Shame 
Animals is good dn bhakt",Normal Speech
954198159151923201,"@AnoopKumarGoya6 @mohammed_2508 @vk1931000 Desh hit ki bat hindu terrorism ko badhawa dene wale log krte h to mazak lagta h 
Gaddar kaun h apne jameer se poocho Hindu Aatankwad ko khula chodke bekasoor aur nihaththe musalmano ko  ko mara jata h aur govt chooo tak nhi krti",Normal Speech
877258861467631616,"I hate those darzi Jinhey design kuch batao, banatey apni merzi ka hain, matlab humein pehanna hay ya apne? 😒",Hate Speech
877243469936418816,"Yoga karne k liye lakho log agay
IPL Bharat pak k match k liye awaj tej hojati hai
Magar jab rape murder kishan hatya ki jati hai
Koi ni ata https://t.co/hLvTtT0dSe",Normal Speech
877204580894990336,"@chintskap Sir ap Kashmir wala terrorism pehlay khatam kerwa dain...!!! Aurto aur bacho ko maarna Terrorists ka kam hai Army ka nahi...!!!
#LovefromPak",Normal Speech
877168104647819264,"@AMISHDEVGAN @News18India @SudhanshuTrived @Shehzad_Ind @ashokepandit @imbhandarkar @INCIndia @anuragbatrayo @nanditathhakur @narendramodi @AmitShah Jo trains pakistan se aa rahi thi,separation ke time pe,usme hatyaye aur rape kyun hue.Jinahne bola tha kya.
Ye kaisi azadi thi.",Hate Speech
877149449381961729,@yadavakhilesh Sir  ji NEWS wale  to pakistan INDIA ki haar jeet per debate kar  rhe  hai murder rape  to aam  ho gaya  hai NEWS walo  ke liye 🤔🤔🤔🤔,Normal Speech
